experiment,acid_type,true_buffer_count,step,current_pH,target_pH,abs_pH_error,posterior_mean_std,posterior_max_std,matched_pka_mae,matched_pka_rmse,matched_pka_max_abs_error,matched_within_0p5_frac,matched_within_1p0_frac,all_true_pkas_within_0p5,all_true_pkas_within_1p0,effective_pka_mae,unused_slot_mole_fraction,success_if_stop_now,previous_prediction_abs_error,posterior_pkas,posterior_stds,posterior_moles,effective_pkas,true_pkas,matched_slot_indices,unused_slot_indices
268,diprotic,2,4,5.25,5.53,0.28000000000000025,0.2074758860431566,0.22069069840450412,0.40472609704734386,0.40597400210142776,0.43653296346128156,1.0,1.0,1.0,1.0,0.4134720646458383,0.4841219335572365,0.0,0.7945547436829656,"[5.1801, 3.7362, 4.8815]","[0.1955, 0.2207, 0.2063]","[0.2001, 0.0254, 0.2116]","[5.1618, 3.7353, 4.8581]","[3.2996, 5.5531]","[0, 1]",[2]
268,diprotic,2,5,5.37,5.53,0.16000000000000014,0.21049808773097975,0.23109241258812022,0.40462200148401495,0.40548828793340647,0.43111327488177675,1.0,1.0,1.0,1.0,0.41346538097631047,0.4826582350093981,0.0,0.8919038147479297,"[5.1749, 3.7308, 4.8709]","[0.1909, 0.2311, 0.2095]","[0.2003, 0.0258, 0.2110]","[5.1610, 3.7345, 4.8564]","[3.2996, 5.5531]","[0, 1]",[2]
268,diprotic,2,6,5.44,5.53,0.08999999999999986,0.2099508705219929,0.23051505827214608,0.4091137367850879,0.41046409121514554,0.44238114652520943,1.0,1.0,1.0,1.0,0.41414452948794267,0.48294848247775857,1.0,0.9493471549917016,"[5.1772, 3.7420, 4.8751]","[0.1872, 0.2305, 0.2121]","[0.2007, 0.0257, 0.2115]","[5.1614, 3.7362, 4.8570]","[3.2996, 5.5531]","[0, 1]",[2]
266,triprotic,3,0,3.49,2.97,0.52,0.20000000000000004,0.2,1.55712316195495,1.6829168830324275,2.254092275002605,0.0,0.3333333333333333,0.0,0.0,1.55712316195495,0.0,0.0,,"[4.4342, 3.3181, 3.6764]","[0.2000, 0.2000, 0.2000]","[0.0513, 0.2029, 0.4202]","[4.4342, 3.3181, 3.6764]","[2.6065, 5.9305, 6.1398]","[0, 1, 2]",[]
266,triprotic,3,1,1.68,2.97,1.2900000000000003,0.2014936142656931,0.20498507953766915,1.5577916985033744,1.6859292770762577,2.2596357357083128,0.0,0.3333333333333333,0.0,0.0,1.5572335292330772,0.0,0.0,0.2355390271916986,"[4.4290, 3.3094, 3.6709]","[0.2037, 0.2050, 0.1958]","[0.0514, 0.2029, 0.4204]","[4.4333, 3.3167, 3.6755]","[2.6065, 5.9305, 6.1398]","[0, 1, 2]",[]
266,triprotic,3,2,1.78,2.97,1.1900000000000002,0.2090398332507819,0.2190168583174157,1.5654539978139657,1.6925581585224097,2.2751939789418207,0.0,0.3333333333333333,0.0,0.0,1.5584497258826786,0.0,0.0,0.42953764766454694,"[4.4359, 3.3238, 3.6553]","[0.2048, 0.2190, 0.2033]","[0.0517, 0.2029, 0.4203]","[4.4344, 3.3190, 3.6730]","[2.6065, 5.9305, 6.1398]","[0, 1, 2]",[]
266,triprotic,3,3,1.89,2.97,1.0800000000000003,0.21081135187249445,0.22776112807584392,1.5736119426903918,1.7006953677110341,2.2837077165088635,0.0,0.3333333333333333,0.0,0.0,1.5597464590175907,0.0,0.0,0.791248862296343,"[4.4253, 3.3291, 3.6468]","[0.2036, 0.2278, 0.2011]","[0.0516, 0.2028, 0.4206]","[4.4328, 3.3198, 3.6717]","[2.6065, 5.9305, 6.1398]","[0, 1, 2]",[]
266,triprotic,3,4,2.0,2.97,0.9700000000000002,0.20865657823853137,0.2166352200233074,1.5729787400309716,1.6995740575264073,2.2848155030712745,0.0,0.3333333333333333,0.0,0.0,1.5596430513385062,0.0,0.0,1.0051258355379105,"[4.4315, 3.3323, 3.6457]","[0.2045, 0.2166, 0.2049]","[0.0519, 0.2026, 0.4203]","[4.4337, 3.3204, 3.6715]","[2.6065, 5.9305, 6.1398]","[0, 1, 2]",[]
266,triprotic,3,5,2.11,2.97,0.8600000000000003,0.20432081957282092,0.21056138271019925,1.5777544806492705,1.7047924993218078,2.294898000601249,0.0,0.3333333333333333,0.0,0.0,1.560419211887492,0.0,0.0,1.0470225134491922,"[4.4310, 3.3360, 3.6356]","[0.2011, 0.2106, 0.2013]","[0.0520, 0.2027, 0.4203]","[4.4337, 3.3210, 3.6699]","[2.6065, 5.9305, 6.1398]","[0, 1, 2]",[]
266,triprotic,3,6,2.22,2.97,0.75,0.2049241064093417,0.20627193993414916,1.5732853429412608,1.702450280469272,2.2909324337298376,0.0,0.3333333333333333,0.0,0.0,1.5596995709555774,0.0,0.0,1.02972236296162,"[4.4270, 3.3226, 3.6396]","[0.2047, 0.2039, 0.2063]","[0.0522, 0.2026, 0.4203]","[4.4330, 3.3189, 3.6705]","[2.6065, 5.9305, 6.1398]","[0, 1, 2]",[]
266,triprotic,3,7,2.32,2.97,0.6500000000000004,0.21030611562494653,0.21410265153774205,1.5801564609998422,1.7081466093023108,2.293877291535866,0.0,0.3333333333333333,0.0,0.0,1.560773115796146,0.0,0.0,0.9953722886927427,"[4.4173, 3.3306, 3.6366]","[0.2141, 0.2060, 0.2108]","[0.0525, 0.2018, 0.4201]","[4.4315, 3.3201, 3.6701]","[2.6065, 5.9305, 6.1398]","[0, 1, 2]",[]
266,triprotic,3,8,2.42,2.97,0.5500000000000003,0.21049435118322093,0.2231625102104794,1.572610074427466,1.6997040031627402,2.2762800551135287,0.0,0.3333333333333333,0.0,0.0,1.5595676435161305,0.0,0.0,0.9473524353653193,"[4.4166, 3.3248, 3.6542]","[0.2232, 0.1962, 0.2122]","[0.0522, 0.2012, 0.4204]","[4.4314, 3.3192, 3.6729]","[2.6065, 5.9305, 6.1398]","[0, 1, 2]",[]
266,triprotic,3,9,2.53,2.97,0.4400000000000004,0.20951549855977433,0.21221005079051825,1.573707087998215,1.69936678155951,2.2679860314291416,0.0,0.3333333333333333,0.0,0.0,1.5597522974982823,0.0,0.0,0.8807554485090079,"[4.4079, 3.3277, 3.6625]","[0.2114, 0.2050, 0.2122]","[0.0524, 0.2006, 0.4194]","[4.4300, 3.3197, 3.6742]","[2.6065, 5.9305, 6.1398]","[0, 1, 2]",[]
266,triprotic,3,10,2.63,2.97,0.3400000000000003,0.20880794809245984,0.2222169402628129,1.5773272304813843,1.703578722492466,2.276503438947011,0.0,0.3333333333333333,0.0,0.0,1.5603301236668792,0.0,0.0,0.8177704965975137,"[4.4074, 3.3296, 3.6540]","[0.2015, 0.2027, 0.2222]","[0.0524, 0.2015, 0.4191]","[4.4299, 3.3200, 3.6729]","[2.6065, 5.9305, 6.1398]","[0, 1, 2]",[]
266,triprotic,3,11,2.73,2.97,0.2400000000000002,0.2155541066680505,0.23488652591715786,1.578114018564526,1.7068837036364013,2.2882975206171468,0.0,0.3333333333333333,0.0,0.0,1.5604003254085619,0.0,0.0,0.7504335422813893,"[4.4106, 3.3234, 3.6422]","[0.2107, 0.2011, 0.2349]","[0.0528, 0.2018, 0.4183]","[4.4304, 3.3190, 3.6711]","[2.6065, 5.9305, 6.1398]","[0, 1, 2]",[]
266,triprotic,3,12,2.83,2.97,0.14000000000000012,0.2159893227409443,0.23601279822976748,1.5718240028878736,1.6983355981674713,2.2763150048157685,0.0,0.3333333333333333,0.0,0.0,1.5594223793570758,0.0,0.0,0.676818997208029,"[4.4219, 3.3278, 3.6542]","[0.2143, 0.1976, 0.2360]","[0.0538, 0.2035, 0.4167]","[4.4322, 3.3197, 3.6730]","[2.6065, 5.9305, 6.1398]","[0, 1, 2]",[]
266,triprotic,3,13,2.89,2.97,0.08000000000000007,0.2121269566182713,0.23954770343009585,1.57117767985937,1.7003818130551487,2.2801555029687317,0.0,0.3333333333333333,0.0,0.0,1.5593032451572366,0.0,1.0,0.6332253603171556,"[4.4161, 3.3162, 3.6503]","[0.2079, 0.1889, 0.2395]","[0.0549, 0.2039, 0.4173]","[4.4313, 3.3178, 3.6724]","[2.6065, 5.9305, 6.1398]","[0, 1, 2]",[]
271,triprotic,3,0,2.02,7.31,5.289999999999999,0.20000000000000004,0.2,0.8476670030935843,0.8897598149139654,1.080026889052974,0.3333333333333333,0.6666666666666666,0.0,0.0,0.8476670030935843,0.0,0.0,,"[4.4446, 5.7347, 2.6578]","[0.2000, 0.2000, 0.2000]","[0.4218, 0.0232, 0.4730]","[4.4446, 5.7347, 2.6578]","[3.7378, 5.4392, 6.2031]","[0, 1, 2]",[]
271,triprotic,3,1,4.26,7.31,3.05,0.20455747943155175,0.20621189447831126,0.8430281653552482,0.8834388863433144,1.0636730084674642,0.3333333333333333,0.6666666666666666,0.0,0.0,0.8469267396188326,0.0,0.0,0.1383715236932037,"[4.4454, 5.7315, 2.6742]","[0.2021, 0.2062, 0.2053]","[0.4220, 0.0232, 0.4727]","[4.4447, 5.7342, 2.6604]","[3.7378, 5.4392, 6.2031]","[0, 1, 2]",[]
271,triprotic,3,2,5.09,7.31,2.2199999999999998,0.20841173016743897,0.2123168890989588,0.8498435824019556,0.8904360220804347,1.0708635140622524,0.3333333333333333,0.3333333333333333,0.0,0.0,0.8480166836766069,0.0,0.0,0.8284869470261036,"[4.4365, 5.7271, 2.6670]","[0.2012, 0.2123, 0.2118]","[0.4216, 0.0229, 0.4729]","[4.4433, 5.7335, 2.6592]","[3.7378, 5.4392, 6.2031]","[0, 1, 2]",[]
271,triprotic,3,3,5.54,7.31,1.7699999999999996,0.2136967418497012,0.22635264676968841,0.8476455297962008,0.8892514120435288,1.063847774349512,0.3333333333333333,0.3333333333333333,0.0,0.0,0.8476886362728817,0.0,0.0,1.1810165391862393,"[4.4288, 5.7344, 2.6740]","[0.2018, 0.2129, 0.2264]","[0.4219, 0.0224, 0.4725]","[4.4421, 5.7347, 2.6603]","[3.7378, 5.4392, 6.2031]","[0, 1, 2]",[]
271,triprotic,3,4,5.89,7.31,1.42,0.21148598365063945,0.2272790471971104,0.8504293746084871,0.8907074127438074,1.0692955967429905,0.3333333333333333,0.3333333333333333,0.0,0.0,0.8481248510596959,0.0,0.0,1.4328921226412055,"[4.4350, 5.7253, 2.6685]","[0.1954, 0.2118, 0.2273]","[0.4223, 0.0221, 0.4722]","[4.4431, 5.7332, 2.6595]","[3.7378, 5.4392, 6.2031]","[0, 1, 2]",[]
271,triprotic,3,5,6.21,7.31,1.0999999999999996,0.21030844424934234,0.2339188079390134,0.8511990578237021,0.8918048656894308,1.0667545225908515,0.3333333333333333,0.3333333333333333,0.0,0.0,0.8482709749863124,0.0,0.0,1.6524043870531022,"[4.4287, 5.7268, 2.6711]","[0.1867, 0.2103, 0.2339]","[0.4220, 0.0218, 0.4722]","[4.4420, 5.7334, 2.6598]","[3.7378, 5.4392, 6.2031]","[0, 1, 2]",[]
271,triprotic,3,6,6.78,7.31,0.5299999999999994,0.21021517544707713,0.24083651031529174,0.8427304145725656,0.8840368193747724,1.0623438508512346,0.3333333333333333,0.6666666666666666,0.0,0.0,0.8469237666418926,0.0,0.0,2.010126057751477,"[4.4401, 5.7363, 2.6755]","[0.1888, 0.2010, 0.2408]","[0.4219, 0.0214, 0.4721]","[4.4439, 5.7350, 2.6605]","[3.7378, 5.4392, 6.2031]","[0, 1, 2]",[]
271,triprotic,3,7,7.39,7.31,0.08000000000000007,0.2137672872519226,0.24968383988366286,0.8391927923533343,0.8787684788171581,1.055666603357217,0.3333333333333333,0.6666666666666666,0.0,0.0,0.846382357761314,0.0,1.0,2.3597169102728364,"[4.4497, 5.7307, 2.6822]","[0.1945, 0.1971, 0.2497]","[0.4224, 0.0208, 0.4720]","[4.4454, 5.7341, 2.6615]","[3.7378, 5.4392, 6.2031]","[0, 1, 2]",[]
269,triprotic,3,0,2.31,9.45,7.139999999999999,0.20000000000000004,0.2,0.8105036623694822,0.8361955849551018,1.0704080337253483,0.0,0.6666666666666666,0.0,0.0,0.8105036623694822,0.0,0.0,,"[4.6094, 5.7685, 3.3955]","[0.2000, 0.2000, 0.2000]","[0.3947, 0.2491, 0.2322]","[4.6094, 5.7685, 3.3955]","[2.8281, 5.4031, 6.8389]","[0, 1, 2]",[]
269,triprotic,3,1,3.64,9.45,5.809999999999999,0.19189221655416996,0.19474995000388642,0.8069690482309663,0.8324859920592036,1.0666099728791565,0.0,0.6666666666666666,0.0,0.0,0.8099293376064564,0.0,0.0,0.8029316440364345,"[4.6155, 5.7723, 3.3948]","[0.1863, 0.1947, 0.1947]","[0.3947, 0.2492, 0.2323]","[4.6104, 5.7691, 3.3954]","[2.8281, 5.4031, 6.8389]","[0, 1, 2]",[]
269,triprotic,3,2,5.53,9.45,3.919999999999999,0.19248166069841102,0.19954097016543065,0.8067357878755206,0.8319105670773026,1.067788632494345,0.0,0.6666666666666666,0.0,0.0,0.809887761686045,0.0,0.0,0.8671805294882509,"[4.6231, 5.7711, 3.4005]","[0.1849, 0.1995, 0.1930]","[0.3947, 0.2497, 0.2318]","[4.6116, 5.7689, 3.3963]","[2.8281, 5.4031, 6.8389]","[0, 1, 2]",[]
269,triprotic,3,3,6.42,9.45,3.0299999999999994,0.19507967238471188,0.2051783125735026,0.7979790559815175,0.8243295886393629,1.0653073981878283,0.0,0.6666666666666666,0.0,0.0,0.8084644917601614,0.0,0.0,1.589165228959173,"[4.6362, 5.7736, 3.3898]","[0.1830, 0.2052, 0.1971]","[0.3945, 0.2496, 0.2326]","[4.6138, 5.7693, 3.3946]","[2.8281, 5.4031, 6.8389]","[0, 1, 2]",[]
269,triprotic,3,4,7.43,9.45,2.0199999999999996,0.19617709596403368,0.2011727919072012,0.7991916273864663,0.8262051801519464,1.0732332558120747,0.0,0.6666666666666666,0.0,0.0,0.8086626103054472,0.0,0.0,2.283450676426291,"[4.6432, 5.7657, 3.3926]","[0.1886, 0.2012, 0.1987]","[0.3944, 0.2501, 0.2324]","[4.6149, 5.7680, 3.3950]","[2.8281, 5.4031, 6.8389]","[0, 1, 2]",[]
269,triprotic,3,5,11.59,9.45,2.1400000000000006,0.20223947553639174,0.2091006591146,0.8041714461851167,0.8306720264692862,1.0720731306306632,0.0,0.6666666666666666,0.0,0.0,0.8094790336648133,0.0,0.0,0.0002557711303232679,"[4.6272, 5.7668, 3.3926]","[0.1930, 0.2091, 0.2046]","[0.3946, 0.2502, 0.2324]","[4.6123, 5.7682, 3.3950]","[2.8281, 5.4031, 6.8389]","[0, 1, 2]",[]
269,triprotic,3,6,8.47,9.45,0.9799999999999986,0.2091264359881324,0.21437441700613524,0.8138580549416905,0.8419946935702831,1.0924081020274974,0.0,0.6666666666666666,0.0,0.0,0.8110297316328564,0.0,0.0,2.828144089579583,"[4.6204, 5.7465, 3.3945]","[0.2024, 0.2106, 0.2144]","[0.3940, 0.2492, 0.2324]","[4.6112, 5.7650, 3.3953]","[2.8281, 5.4031, 6.8389]","[0, 1, 2]",[]
269,triprotic,3,7,11.19,9.45,1.7400000000000002,0.2131078164886869,0.22713476955711134,0.8083654756626838,0.836853664468544,1.0930384656653063,0.0,0.6666666666666666,0.0,0.0,0.8101873265083385,0.0,0.0,0.0022159120440488067,"[4.6395, 5.7459, 3.3965]","[0.2137, 0.1984, 0.2271]","[0.3939, 0.2486, 0.2322]","[4.6141, 5.7649, 3.3956]","[2.8281, 5.4031, 6.8389]","[0, 1, 2]",[]
269,triprotic,3,8,10.72,9.45,1.2700000000000014,0.20815020388265784,0.2142667865111869,0.8087768897732365,0.837041688940558,1.092727086176911,0.0,0.6666666666666666,0.0,0.0,0.8102380790549361,0.0,0.0,0.0019512164592736525,"[4.6398, 5.7462, 3.3984]","[0.2085, 0.2016, 0.2143]","[0.3944, 0.2479, 0.2323]","[4.6142, 5.7649, 3.3959]","[2.8281, 5.4031, 6.8389]","[0, 1, 2]",[]
269,triprotic,3,9,8.49,9.45,0.9599999999999991,0.20935527913816424,0.21372689301971903,0.8096854919187274,0.8387566240686182,1.09443394057858,0.0,0.6666666666666666,0.0,0.0,0.8103833757533506,0.0,0.0,2.8390953594446184,"[4.6305, 5.7445, 3.3901]","[0.2137, 0.2066, 0.2077]","[0.3950, 0.2482, 0.2324]","[4.6127, 5.7647, 3.3946]","[2.8281, 5.4031, 6.8389]","[0, 1, 2]",[]
269,triprotic,3,10,9.7,9.45,0.25,0.20672391541134294,0.21613299384451376,0.8025736617129459,0.833429777861488,1.097115077495327,0.0,0.6666666666666666,0.0,0.0,0.8092732664984824,0.0,0.0,0.3989727020263665,"[4.6445, 5.7418, 3.3801]","[0.2161, 0.1991, 0.2049]","[0.3951, 0.2487, 0.2311]","[4.6149, 5.7642, 3.3930]","[2.8281, 5.4031, 6.8389]","[0, 1, 2]",[]
269,triprotic,3,11,8.82,9.45,0.629999999999999,0.20729860911587886,0.22341751806843788,0.7962520045327265,0.8271369590868005,1.088496646327723,0.0,0.6666666666666666,0.0,0.0,0.8082706523470601,0.0,0.0,2.977217532396317,"[4.6473, 5.7504, 3.3726]","[0.2234, 0.1999, 0.1986]","[0.3938, 0.2491, 0.2326]","[4.6153, 5.7656, 3.3918]","[2.8281, 5.4031, 6.8389]","[0, 1, 2]",[]
269,triprotic,3,12,9.12,9.45,0.33000000000000007,0.20243182319775443,0.22186760343357698,0.7958133778533091,0.8259961752365681,1.0866829082862335,0.0,0.6666666666666666,0.0,0.0,0.8082080703808097,0.0,0.0,3.0648080062866203,"[4.6528, 5.7522, 3.3786]","[0.2219, 0.1916, 0.1938]","[0.3937, 0.2493, 0.2328]","[4.6162, 5.7659, 3.3927]","[2.8281, 5.4031, 6.8389]","[0, 1, 2]",[]
269,triprotic,3,13,9.7,9.45,0.25,0.20408668242829955,0.2234121767372458,0.7902056630771891,0.8227950596596245,1.0967444872723853,0.0,0.6666666666666666,0.0,0.0,0.8073538141364635,0.0,0.0,0.4010488510131829,"[4.6746, 5.7422, 3.3735]","[0.2234, 0.1913, 0.1975]","[0.3946, 0.2487, 0.2309]","[4.6196, 5.7642, 3.3919]","[2.8281, 5.4031, 6.8389]","[0, 1, 2]",[]
269,triprotic,3,14,9.37,9.45,0.08000000000000007,0.20687805028566908,0.22716282111838704,0.7813631946281648,0.8152084616936303,1.0971323356839022,0.0,0.6666666666666666,0.0,0.0,0.8059781994586365,0.0,1.0,3.0403366041183464,"[4.7004, 5.7418, 3.3723]","[0.2272, 0.1986, 0.1949]","[0.3949, 0.2495, 0.2305]","[4.6235, 5.7642, 3.3917]","[2.8281, 5.4031, 6.8389]","[0, 1, 2]",[]
272,monoprotic,1,0,2.0,6.71,4.71,0.20000000000000004,0.2,0.05965664316458241,0.05965664316458241,0.05965664316458241,1.0,1.0,1.0,1.0,0.05965664316458241,0.1739115287266238,0.0,,"[5.9599, 5.4903, 2.6823]","[0.2000, 0.2000, 0.2000]","[0.0032, 0.1854, 0.0358]","[5.9599, 5.4903, 2.6823]",[5.5500],[1],"[0, 2]"
272,monoprotic,1,1,6.12,6.71,0.5899999999999999,0.2053586847883904,0.20949854202794163,0.06025496447971701,0.06025496447971701,0.06025496447971701,1.0,1.0,1.0,1.0,0.05975257031424874,0.17273095391195384,0.0,1.5610089309094475,"[5.9643, 5.4897, 2.6919]","[0.2095, 0.2010, 0.2055]","[0.0029, 0.1851, 0.0357]","[5.9606, 5.4902, 2.6838]",[5.5500],[1],"[0, 2]"
272,monoprotic,1,2,6.45,6.71,0.2599999999999998,0.2051465517240716,0.20777882191138702,0.07793713265080005,0.07793713265080005,0.07793713265080005,1.0,1.0,1.0,1.0,0.06257567095889449,0.17285253590061958,0.0,1.865216297376901,"[5.9759, 5.4721, 2.7045]","[0.2033, 0.2044, 0.2078]","[0.0027, 0.1849, 0.0359]","[5.9625, 5.4874, 2.6858]",[5.5500],[1],"[0, 2]"
272,monoprotic,1,3,6.82,6.71,0.11000000000000032,0.20329805644329413,0.2115541067272119,0.07877014985541475,0.07877014985541475,0.07877014985541475,1.0,1.0,1.0,1.0,0.0626905670635054,0.17378978211112792,0.0,2.2207709026336673,"[5.9853, 5.4712, 2.7059]","[0.1890, 0.2093, 0.2116]","[0.0028, 0.1847, 0.0361]","[5.9640, 5.4873, 2.6860]",[5.5500],[1],"[0, 2]"
272,monoprotic,1,4,6.63,6.71,0.08000000000000007,0.19667894597975502,0.20666933049144887,0.08917279076754969,0.08917279076754969,0.08917279076754969,1.0,1.0,1.0,1.0,0.0643941812053459,0.17382776250037899,1.0,2.03613299398683,"[5.9983, 5.4608, 2.7074]","[0.1833, 0.2001, 0.2067]","[0.0028, 0.1853, 0.0362]","[5.9662, 5.4856, 2.6863]",[5.5500],[1],"[0, 2]"
270,monoprotic,1,0,2.6,7.89,5.289999999999999,0.20000000000000004,0.2,0.12540492691004923,0.12540492691004923,0.12540492691004923,1.0,1.0,1.0,1.0,0.12540492691004923,0.9584332280814997,0.0,,"[3.6475, 2.6087, 4.1054]","[0.2000, 0.2000, 0.2000]","[0.3357, 0.4652, 0.0347]","[3.6475, 2.6087, 4.1054]",[3.9800],[2],"[0, 1]"
270,monoprotic,1,1,4.66,7.89,3.2299999999999995,0.20135421149961127,0.206443919948822,0.12240204019116652,0.12240204019116652,0.12240204019116652,1.0,1.0,1.0,1.0,0.1249224947627261,0.9585868851759055,0.0,1.641240348890424,"[3.6591, 2.5961, 4.1024]","[0.2064, 0.1983, 0.1993]","[0.3358, 0.4651, 0.0346]","[3.6494, 2.6067, 4.1049]",[3.9800],[2],"[0, 1]"
270,monoprotic,1,2,12.15,7.89,4.260000000000001,0.2050310951622224,0.20594836667028107,0.11623814121320519,0.11623814121320519,0.11623814121320519,1.0,1.0,1.0,1.0,0.12394083096890585,0.9587912659617464,0.0,8.912151601724327,"[3.6567, 2.6067, 4.0962]","[0.2049, 0.2059, 0.2042]","[0.3361, 0.4647, 0.0344]","[3.6490, 2.6084, 4.1039]",[3.9800],[2],"[0, 1]"
270,monoprotic,1,3,11.47,7.89,3.580000000000001,0.21024774367236,0.21144579741314326,0.12533946666850726,0.12533946666850726,0.12533946666850726,1.0,1.0,1.0,1.0,0.12539454921633242,0.9587452729801859,0.0,8.338461161851884,"[3.6519, 2.6104, 4.1053]","[0.2089, 0.2114, 0.2104]","[0.3358, 0.4650, 0.0345]","[3.6482, 2.6090, 4.1054]",[3.9800],[2],"[0, 1]"
270,monoprotic,1,4,4.66,7.89,3.2299999999999995,0.20096958647268834,0.20632674903861672,0.1414523705915376,0.1414523705915376,0.1414523705915376,1.0,1.0,1.0,1.0,0.12798184434712256,0.9591267169709395,0.0,1.6364546675141902,"[3.6697, 2.6067, 4.1215]","[0.1969, 0.2063, 0.1997]","[0.3360, 0.4652, 0.0341]","[3.6511, 2.6084, 4.1080]",[3.9800],[2],"[0, 1]"
270,monoprotic,1,5,5.26,7.89,2.63,0.20676752910415205,0.21833228663919815,0.1286414659241113,0.1286414659241113,0.1286414659241113,1.0,1.0,1.0,1.0,0.12591842614721527,0.9590972329904905,0.0,2.1797552218101917,"[3.6761, 2.6106, 4.1086]","[0.1922, 0.2183, 0.2097]","[0.3363, 0.4652, 0.0342]","[3.6522, 2.6090, 4.1059]",[3.9800],[2],"[0, 1]"
270,monoprotic,1,6,11.38,7.89,3.490000000000001,0.21679851819101428,0.23068905436046516,0.1312122089649841,0.1312122089649841,0.1312122089649841,1.0,1.0,1.0,1.0,0.1263143340145887,0.9585133350292777,0.0,8.245438058041037,"[3.6626, 2.6107, 4.1112]","[0.1992, 0.2307, 0.2205]","[0.3366, 0.4644, 0.0347]","[3.6499, 2.6090, 4.1063]",[3.9800],[2],"[0, 1]"
270,monoprotic,1,7,10.61,7.89,2.7199999999999998,0.2138416501068566,0.22846222728825277,0.1477278479354296,0.1477278479354296,0.1477278479354296,1.0,1.0,1.0,1.0,0.12886690552838287,0.9588322057254063,0.0,7.5025082469359035,"[3.6702, 2.6209, 4.1277]","[0.1965, 0.2165, 0.2285]","[0.3368, 0.4639, 0.0344]","[3.6512, 2.6106, 4.1089]",[3.9800],[2],"[0, 1]"
270,monoprotic,1,8,5.27,7.89,2.62,0.21257235703551616,0.23845404340737156,0.15109325646390515,0.15109325646390515,0.15109325646390515,1.0,1.0,1.0,1.0,0.12934019918790307,0.9598616203294296,0.0,2.1873656171187754,"[3.6814, 2.6307, 4.1311]","[0.1971, 0.2022, 0.2385]","[0.3371, 0.4636, 0.0335]","[3.6530, 2.6123, 4.1093]",[3.9800],[2],"[0, 1]"
270,monoprotic,1,9,5.71,7.89,2.1799999999999997,0.21802461068071277,0.24460880993536116,0.13901760679368058,0.13901760679368058,0.13901760679368058,1.0,1.0,1.0,1.0,0.12747447838934223,0.9602745160943017,0.0,2.6123844371549785,"[3.6817, 2.6421, 4.1190]","[0.2057, 0.2037, 0.2446]","[0.3376, 0.4635, 0.0331]","[3.6530, 2.6141, 4.1075]",[3.9800],[2],"[0, 1]"
270,monoprotic,1,10,10.59,7.89,2.7,0.2152114519782874,0.2416844306356849,0.16272659462296835,0.16272659462296835,0.16272659462296835,1.0,1.0,1.0,1.0,0.13109957048333998,0.961040525516592,0.0,7.47838219223544,"[3.6751, 2.6463, 4.1427]","[0.1962, 0.2077, 0.2417]","[0.3377, 0.4627, 0.0324]","[3.6520, 2.6147, 4.1111]",[3.9800],[2],"[0, 1]"
270,monoprotic,1,11,6.54,7.89,1.3499999999999996,0.21605970367077768,0.2498468199115539,0.17636721228633379,0.17636721228633379,0.17636721228633379,1.0,1.0,1.0,1.0,0.13310252871464856,0.9614425295569305,0.0,3.4348205364868045,"[3.6760, 2.6469, 4.1564]","[0.1919, 0.2065, 0.2498]","[0.3386, 0.4625, 0.0321]","[3.6521, 2.6148, 4.1131]",[3.9800],[2],"[0, 1]"
270,monoprotic,1,12,10.14,7.89,2.250000000000001,0.2187208808211706,0.25156873544575864,0.17004584081172558,0.17004584081172558,0.17004584081172558,1.0,1.0,1.0,1.0,0.13213327036608868,0.9622524253402678,0.0,7.031406997572631,"[3.6705, 2.6464, 4.1500]","[0.1898, 0.2148, 0.2516]","[0.3378, 0.4638, 0.0314]","[3.6513, 2.6147, 4.1121]",[3.9800],[2],"[0, 1]"
270,monoprotic,1,13,9.44,7.89,1.5499999999999998,0.21805318061298026,0.249763176810609,0.18367601107562193,0.18367601107562193,0.18367601107562193,1.0,1.0,1.0,1.0,0.13420740312593304,0.9641029071647857,0.0,6.333484564498066,"[3.6937, 2.6562, 4.1637]","[0.1890, 0.2154, 0.2498]","[0.3382, 0.4646, 0.0299]","[3.6550, 2.6162, 4.1142]",[3.9800],[2],"[0, 1]"
270,monoprotic,1,14,6.54,7.89,1.3499999999999996,0.21576471542057143,0.24433432727449952,0.16037415117567688,0.16037415117567688,0.16037415117567688,1.0,1.0,1.0,1.0,0.13072314792941908,0.9645534302185311,0.0,3.4324852828495205,"[3.6906, 2.6548, 4.1404]","[0.1906, 0.2124, 0.2443]","[0.3380, 0.4649, 0.0295]","[3.6545, 2.6160, 4.1107]",[3.9800],[2],"[0, 1]"
270,monoprotic,1,15,7.02,7.89,0.8700000000000001,0.2176653764344172,0.2379665325290547,0.16983511498107307,0.16983511498107307,0.16983511498107307,1.0,1.0,1.0,1.0,0.13221541595670994,0.9652691193474647,0.0,3.9122842566389586,"[3.6936, 2.6569, 4.1498]","[0.1943, 0.2207, 0.2380]","[0.3376, 0.4640, 0.0288]","[3.6550, 2.6163, 4.1122]",[3.9800],[2],"[0, 1]"
270,monoprotic,1,16,9.44,7.89,1.5499999999999998,0.21799552902894273,0.24198242790166233,0.15281181196292382,0.15281181196292382,0.15281181196292382,1.0,1.0,1.0,1.0,0.1295852039346097,0.9646617229607484,0.0,6.331063610324636,"[3.6926, 2.6733, 4.1328]","[0.1839, 0.2282, 0.2420]","[0.3367, 0.4646, 0.0294]","[3.6549, 2.6187, 4.1096]",[3.9800],[2],"[0, 1]"
